Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2016,1,17,2,30,0,0,0,-5,-3,980,245,4.2,0.87
2016,1,17,3,30,0,0,0,-5,-4,980,249,4,0.87
2016,1,17,4,30,0,0,0,-6,-4,980,258,3.8000000000000003,0.87
2016,1,17,5,30,0,0,0,-7,-5,980,272,3.9000000000000004,0.87
2016,1,17,6,30,0,0,0,-8,-6,980,283,4.3,0.87
2016,1,17,7,30,0,0,0,-10,-7,980,292,4.800000000000001,0.87
2016,1,17,8,30,0,26,26,-11,-7,980,294,5.2,0.87
2016,1,17,9,30,18,89,93,-12,-8,980,289,5.4,0.87
2016,1,17,10,30,49,138,155,-12,-7,980,285,5.7,0.87
2016,1,17,11,30,0,107,107,-12,-7,980,278,6,0.87
2016,1,17,12,30,122,196,250,-12,-7,980,275,6.1000000000000005,0.87
2016,1,17,13,30,67,179,208,-12,-8,980,275,6.4,0.87
2016,1,17,14,30,163,165,224,-13,-8,980,276,6.6000000000000005,0.87
2016,1,17,15,30,159,108,148,-14,-9,980,276,6.7,0.87
2016,1,17,16,30,102,44,56,-15,-9,980,277,6.6000000000000005,0.87
2016,1,17,17,30,0,0,0,-16,-10,980,277,6.4,0.87
2016,1,17,18,30,0,0,0,-16,-11,980,276,6.2,0.87
2016,1,17,19,30,0,0,0,-15,-11,980,274,6.300000000000001,0.87
2016,1,17,20,30,0,0,0,-15,-11,980,272,6.7,0.87
2016,1,17,21,30,0,0,0,-14,-10,980,271,7,0.87
2016,1,17,22,30,0,0,0,-13,-10,980,272,7.2,0.87
2016,1,17,23,30,0,0,0,-13,-10,980,279,7.5,0.87
2016,1,18,0,30,0,0,0,-12,-10,980,286,7.5,0.87
2016,1,18,1,30,0,0,0,-13,-10,980,288,7.300000000000001,0.87
2016,1,18,2,30,0,0,0,-13,-10,980,286,7.1000000000000005,0.87
2016,1,18,3,30,0,0,0,-13,-10,980,285,6.800000000000001,0.87
2016,1,18,4,30,0,0,0,-13,-10,980,284,6.7,0.87
2016,1,18,5,30,0,0,0,-14,-11,980,283,6.800000000000001,0.87
2016,1,18,6,30,0,0,0,-15,-11,980,281,6.9,0.87
2016,1,18,7,30,0,0,0,-15,-11,980,277,7,0.87
2016,1,18,8,30,171,34,49,-15,-11,980,272,7.6000000000000005,0.87
2016,1,18,9,30,310,88,161,-15,-10,980,270,8.200000000000001,0.87
2016,1,18,10,30,355,136,259,-15,-10,980,271,8.4,0.87
2016,1,18,11,30,422,149,325,-14,-9,980,273,8.6,0.87
2016,1,18,12,30,547,136,380,-14,-9,980,274,8.700000000000001,0.87
2016,1,18,13,30,516,134,354,-14,-9,980,275,8.700000000000001,0.87
2016,1,18,14,30,224,159,240,-14,-9,980,277,8.3,0.87
2016,1,18,15,30,186,109,156,-14,-9,980,278,7.7,0.87
2016,1,18,16,30,96,46,58,-14,-9,980,278,6.9,0.87
2016,1,18,17,30,0,0,0,-13,-9,980,278,6.4,0.87
2016,1,18,18,30,0,0,0,-13,-9,980,279,6.5,0.87
2016,1,18,19,30,0,0,0,-13,-10,980,280,6.6000000000000005,0.87
2016,1,18,20,30,0,0,0,-14,-10,980,279,6.6000000000000005,0.87
2016,1,18,21,30,0,0,0,-14,-10,980,277,6.4,0.87
2016,1,18,22,30,0,0,0,-14,-10,990,276,6.300000000000001,0.87
2016,1,18,23,30,0,0,0,-14,-11,990,278,6.2,0.87
2016,1,19,0,30,0,0,0,-14,-11,990,280,6.2,0.87
2016,1,19,1,30,0,0,0,-14,-11,990,282,6.1000000000000005,0.87
2016,1,19,2,30,0,0,0,-14,-11,990,283,5.9,0.87
2016,1,19,3,30,0,0,0,-13,-11,990,285,5.6000000000000005,0.87
2016,1,19,4,30,0,0,0,-13,-11,990,286,5.2,0.87
2016,1,19,5,30,0,0,0,-13,-10,990,289,5,0.87
2016,1,19,6,30,0,0,0,-13,-10,990,292,4.800000000000001,0.87
2016,1,19,7,30,0,0,0,-13,-10,990,292,5,0.87
2016,1,19,8,30,0,24,24,-13,-9,990,289,5.800000000000001,0.87
2016,1,19,9,30,0,81,81,-12,-8,990,292,6.7,0.87
2016,1,19,10,30,10,127,130,-12,-7,990,294,7.2,0.87
2016,1,19,11,30,16,157,164,-12,-7,990,293,7.300000000000001,0.87
2016,1,19,12,30,101,198,244,-12,-7,990,293,7.4,0.87
2016,1,19,13,30,68,182,212,-12,-7,990,294,7.300000000000001,0.87
2016,1,19,14,30,80,154,183,-12,-7,990,296,7,0.87
2016,1,19,15,30,69,104,122,-12,-7,990,297,6.5,0.87
2016,1,19,16,30,32,43,47,-12,-8,990,297,5.6000000000000005,0.87
2016,1,19,17,30,0,0,0,-11,-8,990,295,4.7,0.87
2016,1,19,18,30,0,0,0,-11,-9,990,291,4.3,0.87
2016,1,19,19,30,0,0,0,-11,-9,990,286,4.3,0.87
2016,1,19,20,30,0,0,0,-11,-9,990,284,4.1000000000000005,0.87
2016,1,19,21,30,0,0,0,-11,-9,990,283,3.8000000000000003,0.87
2016,1,19,22,30,0,0,0,-11,-9,990,282,3.7,0.87
2016,1,19,23,30,0,0,0,-11,-8,990,278,3.8000000000000003,0.87
2016,1,20,0,30,0,0,0,-11,-8,990,277,3.6,0.87
2016,1,20,1,30,0,0,0,-11,-9,990,277,3.2,0.87
2016,1,20,2,30,0,0,0,-11,-9,990,275,3,0.87
2016,1,20,3,30,0,0,0,-11,-9,990,271,2.9000000000000004,0.87
2016,1,20,4,30,0,0,0,-11,-9,990,266,2.5,0.87
2016,1,20,5,30,0,0,0,-11,-9,990,261,2,0.87
2016,1,20,6,30,0,0,0,-11,-9,990,256,1.6,0.87
2016,1,20,7,30,0,0,0,-12,-9,990,250,1.5,0.87
2016,1,20,8,30,10,32,33,-12,-8,990,244,1.5,0.87
2016,1,20,9,30,54,96,109,-11,-7,990,234,1.6,0.87
2016,1,20,10,30,87,146,177,-11,-6,990,224,1.7000000000000002,0.87
2016,1,20,11,30,71,180,211,-11,-6,990,224,1.7000000000000002,0.87
2016,1,20,12,30,286,188,318,-11,-6,990,229,1.8,0.87
2016,1,20,13,30,136,191,250,-10,-6,990,236,1.9000000000000001,0.87
2016,1,20,14,30,222,172,254,-10,-6,990,249,1.8,0.87
2016,1,20,15,30,170,120,165,-10,-6,990,266,1.8,0.87
2016,1,20,16,30,74,52,61,-10,-7,990,282,2,0.87
2016,1,20,17,30,0,0,0,-11,-7,990,295,2.1,0.87
2016,1,20,18,30,0,0,0,-11,-8,990,306,2.1,0.87
2016,1,20,19,30,0,0,0,-11,-8,990,312,1.9000000000000001,0.87
2016,1,20,20,30,0,0,0,-11,-9,990,312,1.6,0.87
2016,1,20,21,30,0,0,0,-11,-9,990,308,1.6,0.87
2016,1,20,22,30,0,0,0,-11,-10,990,304,1.6,0.87
2016,1,20,23,30,0,0,0,-11,-10,990,296,1.9000000000000001,0.87
2016,1,21,0,30,0,0,0,-11,-9,990,289,2.4000000000000004,0.87
2016,1,21,1,30,0,0,0,-11,-8,990,289,2.8000000000000003,0.87
2016,1,21,2,30,0,0,0,-10,-8,990,291,2.8000000000000003,0.87
2016,1,21,3,30,0,0,0,-10,-8,990,292,2.8000000000000003,0.87
2016,1,21,4,30,0,0,0,-10,-8,990,292,2.9000000000000004,0.87
2016,1,21,5,30,0,0,0,-11,-9,990,291,3,0.87
2016,1,21,6,30,0,0,0,-11,-9,990,291,3,0.87
2016,1,21,7,30,0,0,0,-11,-8,990,292,3.1,0.87
2016,1,21,8,30,62,35,41,-10,-7,990,294,3.4000000000000004,0.87
2016,1,21,9,30,139,99,132,-9,-5,990,296,3.7,0.87
2016,1,21,10,30,178,151,214,-9,-4,990,297,3.7,0.87
2016,1,21,11,30,186,189,268,-9,-4,990,294,3.6,0.87
2016,1,21,12,30,187,204,289,-9,-3,990,289,3.5,0.87
2016,1,21,13,30,100,191,235,-9,-3,990,287,3.4000000000000004,0.87
2016,1,21,14,30,245,152,243,-9,-4,990,288,3.2,0.87
2016,1,21,15,30,208,107,163,-8,-4,990,290,2.7,0.87
2016,1,21,16,30,124,49,65,-9,-5,990,291,2,0.87
2016,1,21,17,30,0,0,0,-9,-6,990,294,1.5,0.87
2016,1,21,18,30,0,0,0,-9,-6,990,309,1.2000000000000002,0.87
2016,1,21,19,30,0,0,0,-9,-6,990,325,1,0.87
2016,1,21,20,30,0,0,0,-9,-6,990,319,0.8,0.87
2016,1,21,21,30,0,0,0,-9,-6,990,307,0.7000000000000001,0.87
2016,1,21,22,30,0,0,0,-9,-7,990,334,0.7000000000000001,0.87
2016,1,21,23,30,0,0,0,-9,-7,990,352,0.8,0.87
2016,1,22,0,30,0,0,0,-10,-8,990,17,1.1,0.87
2016,1,22,1,30,0,0,0,-10,-8,990,41,1.4000000000000001,0.87
2016,1,22,2,30,0,0,0,-10,-9,990,49,2,0.87
2016,1,22,3,30,0,0,0,-11,-10,990,55,2.8000000000000003,0.87
2016,1,22,4,30,0,0,0,-11,-10,990,59,3.2,0.87
2016,1,22,5,30,0,0,0,-12,-10,990,65,3.3000000000000003,0.87
2016,1,22,6,30,0,0,0,-13,-11,990,69,3.3000000000000003,0.87
2016,1,22,7,30,0,0,0,-14,-10,990,72,3.4000000000000004,0.87
2016,1,22,8,30,194,35,54,-14,-9,990,78,3.7,0.87
2016,1,22,9,30,344,84,168,-12,-7,990,82,4.3,0.87
2016,1,22,10,30,401,123,266,-11,-5,990,89,4.9,0.87
2016,1,22,11,30,342,168,315,-10,-3,990,89,5.1000000000000005,0.87
2016,1,22,12,30,334,184,338,-10,-3,990,81,5.2,0.87
2016,1,22,13,30,224,190,289,-10,-3,990,76,5.1000000000000005,0.87
2016,1,22,14,30,210,157,236,-9,-3,990,70,5,0.87
2016,1,22,15,30,177,111,159,-9,-3,990,66,4.4,0.87
2016,1,22,16,30,108,50,65,-9,-5,990,64,3.5,0.87
2016,1,22,17,30,0,0,0,-10,-6,990,64,3,0.87
2016,1,22,18,30,0,0,0,-10,-7,990,61,3,0.87
2016,1,22,19,30,0,0,0,-10,-7,990,57,3.2,0.87
2016,1,22,20,30,0,0,0,-10,-8,990,50,3.4000000000000004,0.87
2016,1,22,21,30,0,0,0,-11,-8,990,42,3.6,0.87
2016,1,22,22,30,0,0,0,-10,-8,990,41,3.6,0.87
2016,1,22,23,30,0,0,0,-11,-8,990,45,3.5,0.87
2016,1,23,0,30,0,0,0,-11,-9,990,51,3.5,0.87
2016,1,23,1,30,0,0,0,-12,-10,990,48,3.8000000000000003,0.87
2016,1,23,2,30,0,0,0,-12,-11,990,42,4.2,0.87
2016,1,23,3,30,0,0,0,-12,-11,990,45,4.5,0.87
2016,1,23,4,30,0,0,0,-13,-11,990,45,4.7,0.87
2016,1,23,5,30,0,0,0,-13,-12,990,40,4.6000000000000005,0.87
2016,1,23,6,30,0,0,0,-14,-12,990,36,4.5,0.87
2016,1,23,7,30,0,0,0,-14,-12,990,34,4.4,0.87
2016,1,23,8,30,509,31,82,-14,-11,990,31,4.9,0.87
2016,1,23,9,30,776,56,247,-13,-9,990,32,5.5,0.87
2016,1,23,10,30,889,69,389,-12,-7,990,34,5.6000000000000005,0.87
2016,1,23,11,30,938,77,484,-11,-5,980,31,5.300000000000001,0.87
2016,1,23,12,30,954,80,521,-10,-5,980,26,5,0.87
2016,1,23,13,30,945,77,497,-10,-4,980,20,4.800000000000001,0.87
2016,1,23,14,30,906,69,414,-9,-4,980,12,4.6000000000000005,0.87
2016,1,23,15,30,816,56,281,-9,-5,980,5,4.1000000000000005,0.87
2016,1,23,16,30,612,36,119,-9,-7,980,2,3.1,0.87
2016,1,23,17,30,0,0,0,-10,-8,980,3,2.4000000000000004,0.87
2016,1,23,18,30,0,0,0,-11,-9,980,4,2,0.87
2016,1,23,19,30,0,0,0,-11,-9,980,4,1.7000000000000002,0.87
2016,1,23,20,30,0,0,0,-11,-10,980,360,1.5,0.87
2016,1,23,21,30,0,0,0,-11,-10,980,350,1.4000000000000001,0.87
2016,1,23,22,30,0,0,0,-11,-10,980,339,1.4000000000000001,0.87
2016,1,23,23,30,0,0,0,-11,-10,980,333,1.3,0.87
2016,1,24,0,30,0,0,0,-11,-10,980,331,1.3,0.87
2016,1,24,1,30,0,0,0,-10,-10,980,326,1.3,0.87
2016,1,24,2,30,0,0,0,-10,-10,980,315,1.4000000000000001,0.87
2016,1,24,3,30,0,0,0,-10,-10,980,302,1.3,0.87
2016,1,24,4,30,0,0,0,-10,-9,980,289,1.3,0.87
2016,1,24,5,30,0,0,0,-10,-9,980,277,1.4000000000000001,0.87
2016,1,24,6,30,0,0,0,-9,-8,980,263,1.5,0.87
2016,1,24,7,30,0,0,0,-9,-7,980,246,2,0.87
2016,1,24,8,30,161,38,55,-8,-6,980,231,3.2,0.87
2016,1,24,9,30,307,93,169,-7,-4,980,224,4.4,0.87
2016,1,24,10,30,411,125,274,-6,-2,980,225,5.2,0.87
2016,1,24,11,30,33,174,188,-5,-1,980,228,5.800000000000001,0.87
2016,1,24,12,30,46,197,219,-5,0,980,229,6.1000000000000005,0.87
2016,1,24,13,30,269,189,310,-5,0,980,231,6.1000000000000005,0.87
2016,1,24,14,30,409,135,292,-5,0,980,234,5.7,0.87
2016,1,24,15,30,624,87,262,-4,-1,980,235,4.7,0.87
2016,1,24,16,30,343,57,105,-4,-2,980,232,3.3000000000000003,0.87
2016,1,24,17,30,0,0,0,-5,-3,980,225,2.7,0.87
2016,1,24,18,30,0,0,0,-5,-3,980,223,2.7,0.87
2016,1,24,19,30,0,0,0,-5,-3,980,222,2.6,0.87
2016,1,24,20,30,0,0,0,-5,-3,980,221,2.4000000000000004,0.87
2016,1,24,21,30,0,0,0,-5,-4,980,222,2.3000000000000003,0.87
2016,1,24,22,30,0,0,0,-5,-4,980,226,2.2,0.87
2016,1,24,23,30,0,0,0,-4,-4,980,228,2.2,0.87
2016,1,25,0,30,0,0,0,-4,-3,980,232,2.2,0.87
2016,1,25,1,30,0,0,0,-4,-3,980,233,2.1,0.87
2016,1,25,2,30,0,0,0,-4,-3,980,230,1.9000000000000001,0.87
2016,1,25,3,30,0,0,0,-4,-4,980,223,1.7000000000000002,0.87
2016,1,25,4,30,0,0,0,-4,-4,980,214,1.7000000000000002,0.87
2016,1,25,5,30,0,0,0,-4,-3,980,203,1.9000000000000001,0.87
2016,1,25,6,30,0,0,0,-4,-3,980,192,2.1,0.87
2016,1,25,7,30,0,0,0,-3,-2,980,183,2.8000000000000003,0.87
2016,1,25,8,30,56,39,45,-3,-1,980,174,3.8000000000000003,0.87
2016,1,25,9,30,135,108,142,-2,0,980,165,4.4,0.87
2016,1,25,10,30,316,140,256,-2,0,980,159,4.7,0.87
2016,1,25,11,30,646,107,392,-2,0,980,159,5.1000000000000005,0.87
2016,1,25,12,30,700,102,432,-2,1,980,166,5.4,0.87
2016,1,25,13,30,832,103,479,-2,1,980,171,5.5,0.87
2016,1,25,14,30,798,91,401,-2,2,980,177,5.1000000000000005,0.87
2016,1,25,15,30,710,72,273,-1,1,980,178,4.2,0.87
2016,1,25,16,30,496,45,116,-1,0,980,175,3.6,0.87
2016,1,25,17,30,0,0,0,-2,0,980,175,4,0.87
2016,1,25,18,30,0,0,0,-2,1,980,176,5.1000000000000005,0.87
2016,1,25,19,30,0,0,0,-2,2,980,183,6.1000000000000005,0.87
2016,1,25,20,30,0,0,0,-2,2,980,188,6.7,0.87
2016,1,25,21,30,0,0,0,-1,1,980,190,6.9,0.87
2016,1,25,22,30,0,0,0,-1,1,980,191,6.6000000000000005,0.87
2016,1,25,23,30,0,0,0,0,1,970,189,6.300000000000001,0.87
2016,1,26,0,30,0,0,0,0,1,970,189,7,0.87
2016,1,26,1,30,0,0,0,0,1,970,204,7.7,0.87
2016,1,26,2,30,0,0,0,1,2,970,210,7.6000000000000005,0.87
2016,1,26,3,30,0,0,0,1,2,970,213,7.300000000000001,0.87
2016,1,26,4,30,0,0,0,2,2,970,215,7.1000000000000005,0.87
2016,1,26,5,30,0,0,0,2,3,970,215,7.2,0.87
2016,1,26,6,30,0,0,0,2,3,970,218,7.6000000000000005,0.87
2016,1,26,7,30,0,0,0,2,2,970,227,8.200000000000001,0.87
2016,1,26,8,30,0,20,20,1,2,970,233,8.8,0.87
2016,1,26,9,30,0,62,62,0,2,970,233,9.3,0.87
2016,1,26,10,30,0,26,26,0,2,970,235,9.9,0.87
2016,1,26,11,30,0,68,68,0,2,970,241,10.200000000000001,0.87
2016,1,26,12,30,0,106,106,-1,2,970,248,9.9,0.87
2016,1,26,13,30,0,78,78,-1,1,980,254,9.3,0.87
2016,1,26,14,30,0,71,71,-1,1,980,256,8.4,0.87
2016,1,26,15,30,0,48,48,-1,0,980,253,7.4,0.87
2016,1,26,16,30,0,20,20,-1,0,980,249,6.6000000000000005,0.87
2016,1,26,17,30,0,0,0,-2,0,980,251,6.2,0.87
2016,1,26,18,30,0,0,0,-2,0,980,254,5.9,0.87
2016,1,26,19,30,0,0,0,-2,0,980,254,5.800000000000001,0.87
2016,1,26,20,30,0,0,0,-2,0,980,256,6.1000000000000005,0.87
2016,1,26,21,30,0,0,0,-2,0,980,260,6.1000000000000005,0.87
2016,1,26,22,30,0,0,0,-2,0,980,261,6.1000000000000005,0.87
2016,1,26,23,30,0,0,0,-2,0,980,261,6.2,0.87
2016,1,27,0,30,0,0,0,-2,-1,980,260,6.300000000000001,0.87
2016,1,27,1,30,0,0,0,-2,-1,980,260,6.300000000000001,0.87
2016,1,27,2,30,0,0,0,-2,-1,980,261,6.1000000000000005,0.87
2016,1,27,3,30,0,0,0,-2,-1,980,266,5.800000000000001,0.87
2016,1,27,4,30,0,0,0,-2,-1,980,273,5.1000000000000005,0.87
2016,1,27,5,30,0,0,0,-3,-2,980,279,4.3,0.87
2016,1,27,6,30,0,0,0,-3,-2,990,284,3.9000000000000004,0.87
2016,1,27,7,30,0,0,0,-4,-2,990,288,3.8000000000000003,0.87
2016,1,27,8,30,0,36,36,-4,-1,990,292,3.9000000000000004,0.87
2016,1,27,9,30,30,99,107,-4,-1,990,296,3.9000000000000004,0.87
2016,1,27,10,30,62,153,177,-5,0,990,294,3.8000000000000003,0.87
2016,1,27,11,30,82,194,231,-5,0,990,286,3.7,0.87
2016,1,27,12,30,100,212,260,-5,0,990,273,3.7,0.87
2016,1,27,13,30,164,205,280,-5,0,990,263,3.8000000000000003,0.87
2016,1,27,14,30,95,169,207,-5,0,990,253,3.7,0.87
2016,1,27,15,30,73,121,142,-5,0,980,242,3.5,0.87
2016,1,27,16,30,31,57,61,-5,-1,980,230,3.5,0.87
2016,1,27,17,30,0,0,0,-4,-1,980,218,4.2,0.87
2016,1,27,18,30,0,0,0,-4,-2,980,214,5.2,0.87
2016,1,27,19,30,0,0,0,-4,-2,980,215,5.800000000000001,0.87
2016,1,27,20,30,0,0,0,-5,-2,980,217,6.2,0.87
2016,1,27,21,30,0,0,0,-5,-2,980,219,6.7,0.87
2016,1,27,22,30,0,0,0,-6,-3,980,219,6.800000000000001,0.87
2016,1,27,23,30,0,0,0,-6,-3,980,217,6.6000000000000005,0.87
2016,1,28,0,30,0,0,0,-6,-3,980,216,6.6000000000000005,0.87
2016,1,28,1,30,0,0,0,-6,-3,980,216,6.9,0.87
2016,1,28,2,30,0,0,0,-6,-3,980,216,6.9,0.87
2016,1,28,3,30,0,0,0,-5,-3,980,213,6.9,0.87
2016,1,28,4,30,0,0,0,-5,-3,970,209,6.9,0.87
2016,1,28,5,30,0,0,0,-5,-2,970,206,6.800000000000001,0.87
2016,1,28,6,30,0,0,0,-4,-2,970,204,6.800000000000001,0.87
2016,1,28,7,30,0,0,0,-4,-2,970,204,6.9,0.87
2016,1,28,8,30,0,4,4,-4,-1,970,206,7.4,0.87
2016,1,28,9,30,0,12,12,-3,0,970,209,8.1,0.87
2016,1,28,10,30,0,17,17,-3,0,970,214,8.6,0.87
2016,1,28,11,30,0,74,74,-2,0,970,218,8.6,0.87
2016,1,28,12,30,0,49,49,-2,1,970,219,8.4,0.87
2016,1,28,13,30,0,134,134,-1,1,970,220,8,0.87
2016,1,28,14,30,0,31,31,-1,1,970,222,7,0.87
2016,1,28,15,30,0,21,21,0,0,970,223,5.800000000000001,0.87
2016,1,28,16,30,0,9,9,0,0,970,225,5.1000000000000005,0.87
2016,1,28,17,30,0,0,0,0,0,970,230,4.800000000000001,0.87
2016,1,28,18,30,0,0,0,0,0,970,241,4.7,0.87
2016,1,28,19,30,0,0,0,0,0,970,258,4.9,0.87
2016,1,28,20,30,0,0,0,-1,0,970,278,5.5,0.87
2016,1,28,21,30,0,0,0,-2,0,970,293,6.1000000000000005,0.87
2016,1,28,22,30,0,0,0,-3,-1,970,298,6.5,0.87
2016,1,28,23,30,0,0,0,-5,-2,970,300,6.5,0.87
2016,1,29,0,30,0,0,0,-5,-3,970,300,6.4,0.87
2016,1,29,1,30,0,0,0,-6,-3,970,301,6.300000000000001,0.87
2016,1,29,2,30,0,0,0,-6,-3,970,305,6.1000000000000005,0.87
2016,1,29,3,30,0,0,0,-6,-3,970,308,6.1000000000000005,0.87
2016,1,29,4,30,0,0,0,-6,-4,970,312,6.6000000000000005,0.87
2016,1,29,5,30,0,0,0,-7,-4,970,316,7.1000000000000005,0.87
2016,1,29,6,30,0,0,0,-8,-4,970,320,7.2,0.87
2016,1,29,7,30,0,0,0,-8,-4,970,323,7.1000000000000005,0.87
2016,1,29,8,30,410,42,90,-8,-4,970,326,7.300000000000001,0.87
2016,1,29,9,30,79,108,129,-9,-4,970,329,7.5,0.87
2016,1,29,10,30,208,159,238,-9,-4,970,330,7.4,0.87
2016,1,29,11,30,227,198,302,-9,-4,980,328,7.2,0.87
2016,1,29,12,30,435,186,397,-9,-4,980,324,7,0.87
2016,1,29,13,30,370,183,357,-8,-3,980,319,6.9,0.87
2016,1,29,14,30,6,143,145,-8,-3,980,315,6.5,0.87
2016,1,29,15,30,0,101,101,-8,-4,980,311,5.7,0.87
2016,1,29,16,30,0,47,47,-9,-4,980,309,4.5,0.87
2016,1,29,17,30,0,0,0,-9,-5,980,308,3.2,0.87
2016,1,29,18,30,0,0,0,-10,-6,980,310,2,0.87
2016,1,29,19,30,0,0,0,-10,-7,980,306,1.2000000000000002,0.87
2016,1,29,20,30,0,0,0,-10,-7,980,284,0.9,0.87
2016,1,29,21,30,0,0,0,-11,-7,980,232,1,0.87
2016,1,29,22,30,0,0,0,-11,-8,980,186,1.3,0.87
2016,1,29,23,30,0,0,0,-12,-9,980,174,1.7000000000000002,0.87
2016,1,30,0,30,0,0,0,-12,-8,980,176,2.1,0.87
2016,1,30,1,30,0,0,0,-11,-7,980,178,2.7,0.87
2016,1,30,2,30,0,0,0,-10,-6,980,178,3.5,0.87
2016,1,30,3,30,0,0,0,-9,-5,980,179,4.4,0.87
2016,1,30,4,30,0,0,0,-8,-5,980,174,5.300000000000001,0.87
2016,1,30,5,30,0,0,0,-7,-4,980,168,5.800000000000001,0.87
2016,1,30,6,30,0,0,0,-6,-4,970,169,6.1000000000000005,0.87
2016,1,30,7,30,0,0,0,-6,-3,970,173,6.6000000000000005,0.87
2016,1,30,8,30,25,42,45,-5,-2,970,179,7,0.87
2016,1,30,9,30,65,111,128,-4,0,970,187,7,0.87
2016,1,30,10,30,217,160,244,-2,0,970,198,6.7,0.87
2016,1,30,11,30,406,172,359,-2,0,970,207,6.300000000000001,0.87
2016,1,30,12,30,17,182,191,-1,1,970,212,5.7,0.87
2016,1,30,13,30,324,194,348,0,2,970,218,5,0.87
2016,1,30,14,30,31,161,174,0,3,970,229,4.3,0.87
2016,1,30,15,30,15,116,120,1,2,970,233,3.7,0.87
2016,1,30,16,30,404,60,126,1,1,970,235,3.1,0.87
2016,1,30,17,30,0,0,0,1,1,970,240,2.5,0.87
2016,1,30,18,30,0,0,0,1,1,970,246,2.2,0.87
2016,1,30,19,30,0,0,0,1,1,970,250,2,0.87
2016,1,30,20,30,0,0,0,0,1,970,254,2,0.87
2016,1,30,21,30,0,0,0,0,0,970,251,1.9000000000000001,0.87
2016,1,30,22,30,0,0,0,0,0,970,248,1.9000000000000001,0.87
2016,1,30,23,30,0,0,0,0,0,970,244,1.9000000000000001,0.87
2016,1,31,0,30,0,0,0,0,0,970,238,2,0.87
2016,1,31,1,30,0,0,0,0,0,970,236,2.1,0.87
2016,1,31,2,30,0,0,0,0,0,970,235,2.1,0.87
2016,1,31,3,30,0,0,0,0,0,970,233,1.9000000000000001,0.87
2016,1,31,4,30,0,0,0,1,1,970,228,1.9000000000000001,0.87
2016,1,31,5,30,0,0,0,1,1,970,225,2.2,0.87
2016,1,31,6,30,0,0,0,1,1,970,228,2.2,0.87
2016,1,31,7,30,0,0,0,1,1,970,227,2.2,0.87
2016,1,31,8,30,37,45,49,1,1,970,221,2.3000000000000003,0.87
2016,1,31,9,30,87,115,139,2,2,970,213,2.5,0.87
2016,1,31,10,30,41,155,171,2,3,970,200,3,0.87
2016,1,31,11,30,47,203,225,3,4,970,190,3.5,0.87
2016,1,31,12,30,57,211,239,4,4,970,184,4.3,0.87
2016,1,31,13,30,66,205,237,4,4,970,187,5.4,0.87
2016,1,31,14,30,70,175,204,4,5,970,198,6.5,0.87
2016,1,31,15,30,37,128,140,4,5,970,205,7.1000000000000005,0.87
2016,1,31,16,30,8,61,62,6,6,970,206,7.4,0.87
2016,1,31,17,30,0,0,0,6,6,970,208,7.6000000000000005,0.87
2016,1,31,18,30,0,0,0,6,6,970,210,7.800000000000001,0.87
2016,1,31,19,30,0,0,0,-4,-2,980,294,2.3000000000000003,0.87
2016,1,31,20,30,0,0,0,-4,-1,980,290,2.4000000000000004,0.87
2016,1,31,21,30,0,0,0,-3,-1,980,286,2.3000000000000003,0.87
2016,1,31,22,30,0,0,0,-3,-1,980,281,2.1,0.87
2016,1,31,23,30,0,0,0,-3,-1,980,274,2,0.87
2006,2,1,0,30,0,0,0,-3,-1,980,272,2.1,0.87
2006,2,1,1,30,0,0,0,-3,-1,980,271,2.1,0.87
2006,2,1,2,30,0,0,0,-3,-2,980,270,2,0.87
2006,2,1,3,30,0,0,0,-3,-2,980,268,1.8,0.87
2006,2,1,4,30,0,0,0,-3,-2,980,263,1.6,0.87
2006,2,1,5,30,0,0,0,-3,-3,980,252,1.6,0.87
2006,2,1,6,30,0,0,0,-3,-2,980,233,2.1,0.87
2006,2,1,7,30,0,0,0,-3,-1,980,210,3.2,0.87
2006,2,1,8,30,0,35,35,-2,0,980,196,4.1000000000000005,0.87
2006,2,1,9,30,0,83,83,-2,0,980,189,4.800000000000001,0.87
2006,2,1,10,30,3,137,138,-1,0,980,185,5.6000000000000005,0.87
2006,2,1,11,30,268,200,326,-2,1,980,180,6.4,0.87
2006,2,1,12,30,319,209,369,-2,2,980,180,6.9,0.87
2006,2,1,13,30,291,205,346,-1,3,970,179,7.1000000000000005,0.87
2006,2,1,14,30,269,174,287,-1,3,970,177,6.9,0.87
2006,2,1,15,30,1,110,111,-1,2,970,173,6.1000000000000005,0.87
2006,2,1,16,30,73,70,82,-1,1,970,168,5.7,0.87
2006,2,1,17,30,0,0,0,-1,1,970,170,5.7,0.87
2006,2,1,18,30,0,0,0,-1,1,970,175,6.300000000000001,0.87
2006,2,1,19,30,0,0,0,0,1,970,186,7.2,0.87
2006,2,1,20,30,0,0,0,0,2,970,198,7.2,0.87
2006,2,1,21,30,0,0,0,0,2,970,207,6.300000000000001,0.87
2006,2,1,22,30,0,0,0,0,1,970,222,5.1000000000000005,0.87
2006,2,1,23,30,0,0,0,0,0,970,241,3.4000000000000004,0.87
2006,2,2,0,30,0,0,0,0,0,970,261,2.1,0.87
2006,2,2,1,30,0,0,0,0,0,970,284,2,0.87
